  2.0090000e+003  7.0000000e+000  1.5000000e+001  0.0000000e+000  0.0000000e+000  1.9600000e+002  1.2359952e+002             NaN  1.1429875e+003             NaN             NaN             NaN             NaN  9.0132105e+000             NaN  5.6094508e+001             NaN             NaN             NaN             NaN  7.3339746e-001             NaN  7.2213654e-001             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.0000000e+000  0.0000000e+000  1.9604167e+002  1.5776086e+002  1.0931423e+003  1.4725596e+003             NaN             NaN             NaN             NaN  3.0548185e+001  9.6495483e+001  6.6695184e+001             NaN             NaN             NaN             NaN  7.3436787e-001  6.8944142e-001  6.9096335e-001             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  2.0000000e+000  0.0000000e+000  1.9608333e+002  1.6560980e+002  5.2583466e+002             NaN             NaN  1.2918149e+003             NaN             NaN  4.4701117e+001  6.7422080e+001             NaN             NaN  3.3761089e+001             NaN             NaN  7.4503873e-001  6.6593476e-001             NaN             NaN  6.7821453e-001             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  3.0000000e+000  0.0000000e+000  1.9612500e+002  2.1925331e+002  8.9220732e+002  1.2741740e+003             NaN             NaN             NaN             NaN  1.6504933e+001  4.9818116e+001  7.1406516e+001             NaN             NaN             NaN             NaN  7.9361697e-001  6.7187106e-001  7.1104718e-001             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  4.0000000e+000  0.0000000e+000  1.9616667e+002  2.4478049e+002             NaN  1.0860965e+003             NaN             NaN             NaN             NaN  5.0075994e+001             NaN  3.2999918e+001             NaN             NaN             NaN             NaN  8.6540223e-001             NaN  6.6255837e-001             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  5.0000000e+000  0.0000000e+000  1.9620833e+002             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  6.0000000e+000  0.0000000e+000  1.9625000e+002             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  7.0000000e+000  0.0000000e+000  1.9629167e+002             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  8.0000000e+000  0.0000000e+000  1.9633333e+002  3.2612349e+002             NaN             NaN             NaN             NaN             NaN             NaN  6.0005726e+001             NaN             NaN             NaN             NaN             NaN             NaN  7.6660293e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  9.0000000e+000  0.0000000e+000  1.9637500e+002             NaN  2.9605591e+002  6.4249154e+002  9.4278474e+002             NaN             NaN             NaN             NaN  2.8230598e+001  1.0947822e+002  2.1916016e+001             NaN             NaN             NaN             NaN  6.6401842e-001  7.0296394e-001  7.7149061e-001             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.0000000e+001  0.0000000e+000  1.9641667e+002  1.1244493e+002  7.4398807e+002             NaN             NaN             NaN             NaN             NaN  6.1452736e+000  1.5775594e+002             NaN             NaN             NaN             NaN             NaN  6.6775651e-001  7.1827884e-001             NaN             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.1000000e+001  0.0000000e+000  1.9645833e+002  8.5375511e+001  6.0010560e+002  9.3840883e+002             NaN             NaN             NaN             NaN  2.7369571e+001  1.1338078e+002  1.2966298e+002             NaN             NaN             NaN             NaN  7.2813122e-001  6.8520100e-001  7.4775374e-001             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.2000000e+001  0.0000000e+000  1.9650000e+002  9.8660069e+001  7.6340326e+002             NaN             NaN             NaN             NaN             NaN  4.0768784e+000  2.0418195e+002             NaN             NaN             NaN             NaN             NaN  6.9762639e-001  7.1198480e-001             NaN             NaN             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.3000000e+001  0.0000000e+000  1.9654167e+002  1.0355734e+002             NaN  9.5203890e+002  1.4092281e+003             NaN             NaN             NaN  4.3422924e-001             NaN  2.1150351e+002  4.5686233e+001             NaN             NaN             NaN  6.9211444e-001             NaN  7.1286082e-001  6.7564100e-001             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.4000000e+001  0.0000000e+000  1.9658333e+002             NaN             NaN  9.1995222e+002  1.2665740e+003             NaN             NaN             NaN             NaN             NaN  9.6135053e+001  7.9864760e+001             NaN             NaN             NaN             NaN             NaN  6.8014403e-001  7.1137254e-001             NaN             NaN             NaN
  2.0090000e+003  7.0000000e+000  1.5000000e+001  1.5000000e+001  0.0000000e+000  1.9662500e+002             NaN  8.7373298e+002  1.3069815e+003             NaN             NaN             NaN             NaN             NaN  7.0470263e+001  1.9525355e+002             NaN             NaN             NaN             NaN             NaN  6.6780599e-001  7.2492371e-001             NaN             NaN             NaN             NaN
