  2.0100000e+003  4.0000000e+000  8.0000000e+000  0.0000000e+000  0.0000000e+000  9.8000000e+001  1.1467769e+003             NaN             NaN             NaN             NaN             NaN             NaN  3.9689426e+001             NaN             NaN             NaN             NaN             NaN             NaN  6.7498334e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.0000000e+000  0.0000000e+000  9.8041667e+001             NaN  1.0045376e+003             NaN  1.2275974e+003             NaN             NaN             NaN             NaN  4.2129992e+001             NaN  1.5646929e+001             NaN             NaN             NaN             NaN  6.8300992e-001             NaN  6.6170346e-001             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  2.0000000e+000  0.0000000e+000  9.8083333e+001  1.1888776e+003             NaN             NaN             NaN             NaN             NaN             NaN  1.0054614e+002             NaN             NaN             NaN             NaN             NaN             NaN  7.1514165e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  3.0000000e+000  0.0000000e+000  9.8125000e+001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  4.0000000e+000  0.0000000e+000  9.8166667e+001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  5.0000000e+000  0.0000000e+000  9.8208333e+001  1.2797496e+002             NaN             NaN             NaN             NaN             NaN             NaN  5.3294134e+001             NaN             NaN             NaN             NaN             NaN             NaN  7.4159614e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  6.0000000e+000  0.0000000e+000  9.8250000e+001  8.3945459e+001             NaN  1.0269776e+003             NaN             NaN             NaN             NaN  1.4093061e+001             NaN  3.6904817e+001             NaN             NaN             NaN             NaN  7.7371955e-001             NaN  7.1064589e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  7.0000000e+000  0.0000000e+000  9.8291667e+001  9.1447509e+001  6.0305181e+002             NaN             NaN             NaN             NaN             NaN  2.3493268e+001  4.1642897e+001             NaN             NaN             NaN             NaN             NaN  7.5387842e-001  6.6954563e-001             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  8.0000000e+000  0.0000000e+000  9.8333333e+001  2.1528187e+002  6.8580236e+002             NaN             NaN  1.2738136e+003             NaN             NaN  2.0153999e+001  2.7620144e+001             NaN             NaN  5.8542697e+000             NaN             NaN  7.4564739e-001  6.5522640e-001             NaN             NaN  7.4862107e-001             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  9.0000000e+000  0.0000000e+000  9.8375000e+001  5.0782523e+002             NaN             NaN             NaN             NaN             NaN             NaN  8.3634023e+001             NaN             NaN             NaN             NaN             NaN             NaN  6.8600153e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.0000000e+001  0.0000000e+000  9.8416667e+001             NaN  6.1263908e+002  9.1225058e+002  1.1662376e+003             NaN             NaN             NaN             NaN  1.1702484e+002  2.4962123e+001  8.6648221e+001             NaN             NaN             NaN             NaN  6.9777597e-001  7.4149163e-001  7.3129575e-001             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.1000000e+001  0.0000000e+000  9.8458333e+001  6.2264246e+002  8.2120127e+002  1.0380587e+003             NaN             NaN             NaN             NaN  8.7211990e+001  5.9817827e+001  1.0825351e+001             NaN             NaN             NaN             NaN  6.9703506e-001  7.2905712e-001  7.6673326e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.2000000e+001  0.0000000e+000  9.8500000e+001             NaN  1.0072730e+003  1.3119450e+003             NaN             NaN             NaN             NaN             NaN  1.6708216e+002  6.8704198e+001             NaN             NaN             NaN             NaN             NaN  7.3416587e-001  7.4003246e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.3000000e+001  0.0000000e+000  9.8541667e+001  8.3482792e+001  8.6567250e+002  1.0974309e+003             NaN             NaN             NaN             NaN  2.0228958e+001  4.5092935e+000  1.2811153e+002             NaN             NaN             NaN             NaN  6.6908670e-001  6.5265401e-001  7.1604815e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.4000000e+001  0.0000000e+000  9.8583333e+001  1.0818328e+003             NaN             NaN             NaN             NaN             NaN             NaN  1.5463948e+002             NaN             NaN             NaN             NaN             NaN             NaN  7.1890830e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.5000000e+001  0.0000000e+000  9.8625000e+001             NaN  1.2750523e+003  1.6046355e+003             NaN             NaN             NaN             NaN             NaN  9.0148906e+001  8.3792946e+001             NaN             NaN             NaN             NaN             NaN  7.2626701e-001  7.4614543e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.6000000e+001  0.0000000e+000  9.8666667e+001             NaN             NaN  9.4451847e+002  1.2137146e+003  1.5044262e+003             NaN             NaN             NaN             NaN  5.8211884e+001  1.0975820e+002  4.1982174e+001             NaN             NaN             NaN             NaN  6.9725369e-001  6.8435763e-001  7.3054661e-001             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.7000000e+001  0.0000000e+000  9.8708333e+001  9.0945685e+001             NaN  1.0854357e+003  1.2646473e+003  1.4278680e+003  1.5744653e+003             NaN  2.4643042e+001             NaN  4.1611759e+001  2.5016093e+001  4.8868227e+001  6.4110808e+001             NaN  7.1985145e-001             NaN  6.7399922e-001  6.6084097e-001  7.1104818e-001  7.1978785e-001             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.8000000e+001  0.0000000e+000  9.8750000e+001  9.8527919e+001  1.2190357e+003  1.4181625e+003             NaN             NaN             NaN             NaN  2.4209037e+001  4.7141774e+001  7.7941850e+001             NaN             NaN             NaN             NaN  7.2670871e-001  6.7359411e-001  7.4362980e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  1.9000000e+001  0.0000000e+000  9.8791667e+001  1.1255149e+002             NaN  1.0680762e+003  1.2228482e+003  1.3753708e+003             NaN             NaN  3.3216625e+001             NaN  1.8407060e+001  1.0728494e+002  2.8059201e+001             NaN             NaN  7.2733218e-001             NaN  6.7222008e-001  6.7929283e-001  7.2541710e-001             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  2.0000000e+001  0.0000000e+000  9.8833333e+001  1.0330391e+002             NaN  9.7319291e+002  1.2315371e+003             NaN             NaN             NaN  2.5141536e+001             NaN  8.1528373e+001  9.0818812e+001             NaN             NaN             NaN  7.5208629e-001             NaN  6.6676689e-001  7.3113082e-001             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  2.1000000e+001  0.0000000e+000  9.8875000e+001  8.5970079e+001  9.7333157e+002             NaN             NaN             NaN             NaN             NaN  1.8245352e+001  1.2882738e+002             NaN             NaN             NaN             NaN             NaN  7.5565824e-001  6.9261572e-001             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  2.2000000e+001  0.0000000e+000  9.8916667e+001  9.7999075e+001  8.5053073e+002  1.2427817e+003             NaN             NaN             NaN             NaN  2.5182742e+001  9.0185451e+000  4.7123579e+001             NaN             NaN             NaN             NaN  7.4383432e-001  6.6085114e-001  7.0702709e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  8.0000000e+000  2.3000000e+001  0.0000000e+000  9.8958333e+001  9.0172375e+001             NaN             NaN             NaN             NaN             NaN             NaN  1.5631321e+001             NaN             NaN             NaN             NaN             NaN             NaN  7.5588361e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  0.0000000e+000  0.0000000e+000  9.9000000e+001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000             NaN             NaN             NaN  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
