  2.0100000e+003  4.0000000e+000  9.0000000e+000  0.0000000e+000  0.0000000e+000  9.9000000e+001  1.4239272e+002             NaN             NaN             NaN             NaN             NaN             NaN  4.6585996e+001             NaN             NaN             NaN             NaN             NaN             NaN  7.4204515e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  1.0000000e+000  0.0000000e+000  9.9041667e+001  1.3804085e+002             NaN             NaN  1.4909129e+003             NaN             NaN             NaN  3.9193746e+001             NaN             NaN  1.0378675e+002             NaN             NaN             NaN  6.9499768e-001             NaN             NaN  7.1540476e-001             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  2.0000000e+000  0.0000000e+000  9.9083333e+001             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  3.0000000e+000  0.0000000e+000  9.9125000e+001  1.0292542e+002             NaN  1.3828275e+003             NaN             NaN             NaN             NaN  8.8425174e+000             NaN  7.4417998e+001             NaN             NaN             NaN             NaN  8.4507864e-001             NaN  7.2971433e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  4.0000000e+000  0.0000000e+000  9.9166667e+001  1.3890546e+002             NaN             NaN  1.3056147e+003             NaN             NaN             NaN  2.2034996e+001             NaN             NaN  1.2100979e+002             NaN             NaN             NaN  7.8830614e-001             NaN             NaN  7.0361157e-001             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  5.0000000e+000  0.0000000e+000  9.9208333e+001  1.2867677e+002             NaN  1.2948977e+003             NaN             NaN             NaN             NaN  3.2709225e+001             NaN  1.3961292e+002             NaN             NaN             NaN             NaN  7.4670487e-001             NaN  6.8857868e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  6.0000000e+000  0.0000000e+000  9.9250000e+001  1.6021923e+002  6.9673028e+002  9.9309541e+002  1.2157062e+003             NaN             NaN             NaN  3.3045810e+001  2.5647554e+001  2.0406639e+001  6.2277337e+001             NaN             NaN             NaN  7.3053050e-001  6.7920179e-001  6.8222348e-001  6.9686655e-001             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  7.0000000e+000  0.0000000e+000  9.9291667e+001  1.0671638e+002  1.1421771e+003             NaN             NaN             NaN             NaN             NaN  1.7156493e+001  1.0667188e+002             NaN             NaN             NaN             NaN             NaN  7.7382566e-001  7.1152774e-001             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  8.0000000e+000  0.0000000e+000  9.9333333e+001  1.2509900e+002             NaN  1.0685836e+003             NaN             NaN             NaN             NaN  2.7655488e+001             NaN  1.0093438e+002             NaN             NaN             NaN             NaN  7.9809943e-001             NaN  6.9628498e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  4.0000000e+000  9.0000000e+000  9.0000000e+000  0.0000000e+000  9.9375000e+001  2.1030260e+002             NaN  8.0571250e+002  1.0468831e+003  1.2517659e+003             NaN             NaN  7.3518724e+001             NaN  2.8228485e+001  1.1371371e+002  3.1786716e+001             NaN             NaN  7.3514222e-001             NaN  6.7144623e-001  7.3620843e-001  6.6036003e-001             NaN             NaN
