  2.0100000e+003  3.0000000e+000  2.7000000e+001  0.0000000e+000  0.0000000e+000  8.6000000e+001  7.4908367e+001             NaN             NaN             NaN  1.6478431e+003             NaN             NaN  4.1222030e+000             NaN             NaN             NaN  1.0502788e+002             NaN             NaN  7.2836998e-001             NaN             NaN             NaN  7.0987939e-001             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  1.0000000e+000  0.0000000e+000  8.6041667e+001  7.1202500e+001  8.4395051e+002             NaN  1.1956226e+003             NaN             NaN             NaN  8.2077802e-001  7.2263317e+001             NaN  7.7612374e+001             NaN             NaN             NaN  7.2443283e-001  6.8253021e-001             NaN  7.0638949e-001             NaN             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  2.0000000e+000  0.0000000e+000  8.6083333e+001  7.1202500e+001             NaN  1.2004332e+003             NaN             NaN             NaN             NaN  2.4685018e+000             NaN  7.7147869e+001             NaN             NaN             NaN             NaN  7.4539468e-001             NaN  7.1513261e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  3.0000000e+000  0.0000000e+000  8.6125000e+001  7.1202500e+001  8.6119727e+002  1.0368918e+003  1.2203078e+003  1.4566421e+003             NaN             NaN  2.9695408e+000  2.1396842e+001  4.4309522e+001  7.3449898e+001  2.5203795e+001             NaN             NaN  7.2333906e-001  6.6643351e-001  6.9658505e-001  7.0905388e-001  6.8117169e-001             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  4.0000000e+000  0.0000000e+000  8.6166667e+001  7.4870091e+001  9.5547140e+002  1.1019077e+003  1.2296390e+003  1.3491904e+003  1.5106378e+003             NaN  6.5019295e+000  2.8309573e+001  3.5677042e+001  7.1354069e+001  5.1337198e+001  7.7517849e+001             NaN  7.0899835e-001  6.6554743e-001  6.7644278e-001  7.0897974e-001  6.9263024e-001  6.6890925e-001             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  5.0000000e+000  0.0000000e+000  8.6208333e+001  7.1202500e+001  1.2086461e+003             NaN             NaN             NaN             NaN             NaN  1.8297403e+000  6.2709043e+001             NaN             NaN             NaN             NaN             NaN  7.0560839e-001  6.9860301e-001             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  6.0000000e+000  0.0000000e+000  8.6250000e+001  7.6845804e+001             NaN             NaN             NaN             NaN             NaN             NaN  7.5727120e+000             NaN             NaN             NaN             NaN             NaN             NaN  7.1195226e-001             NaN             NaN             NaN             NaN             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  7.0000000e+000  0.0000000e+000  8.6291667e+001  7.1202500e+001             NaN  1.1512444e+003             NaN             NaN             NaN             NaN  1.6984839e+000             NaN  1.2635308e+002             NaN             NaN             NaN             NaN  7.2120619e-001             NaN  6.8802875e-001             NaN             NaN             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  8.0000000e+000  0.0000000e+000  8.6333333e+001  7.6005533e+001             NaN  1.0249207e+003  1.2378390e+003             NaN             NaN             NaN  6.0564350e+000             NaN  9.7673440e+001  1.3514746e+002             NaN             NaN             NaN  7.2245884e-001             NaN  6.9750086e-001  7.0101698e-001             NaN             NaN             NaN
  2.0100000e+003  3.0000000e+000  2.7000000e+001  9.0000000e+000  0.0000000e+000  8.6375000e+001             NaN  5.5088250e+002  7.8727009e+002  1.1282723e+003  1.4815837e+003             NaN             NaN             NaN  4.0637572e+000  4.4026012e+001  1.3392342e+002  1.3465474e+002             NaN             NaN             NaN  6.6680242e-001  6.6875291e-001  6.9697927e-001  7.1685248e-001             NaN             NaN
